  2 22    11.80453   -13.23420    11.84351   -13.49371    11.95881   -13.48129    11.91987   -13.22183
  2 23    11.68915   -13.24714    11.72783   -13.50399    11.84227   -13.49177    11.80360   -13.23483
  2 24    11.57252   -13.26051    11.61140   -13.51695    11.72425   -13.50491    11.68536   -13.24825
  2 25    11.45668   -13.27205    11.49560   -13.53026    11.60886   -13.51845    11.56991   -13.25988
  2 26    11.34210   -13.28691    11.38020   -13.53831    11.49417   -13.52654    11.45605   -13.27467
  2 27    11.22780   -13.29660    11.26640   -13.55285    11.37960   -13.54142    11.34092   -13.28452
  2 28    12.19402   -13.47711    12.23084   -13.72986    12.34288   -13.71684    12.30639   -13.46443
  2 29    12.07853   -13.48935    12.11572   -13.74281    12.23091   -13.72975    12.19410   -13.47655
  2 30    11.96294   -13.50384    12.00002   -13.75454    12.11566   -13.74170    12.07894   -13.49115
  2 31    11.84763   -13.51492    11.88582   -13.76985    12.00068   -13.75739    11.96285   -13.50247
  2 32    11.73083   -13.53018    11.76911   -13.78347    11.88223   -13.77152    11.84427   -13.51808
  2 33    11.61463   -13.53953    11.65346   -13.79334    11.76811   -13.78152    11.72960   -13.52746
  2 34    11.50030   -13.55075    11.53966   -13.80604    11.65348   -13.79449    11.61440   -13.53883
  2 35    11.38528   -13.56324    11.42483   -13.81792    11.53819   -13.80682    11.49890   -13.55162
  2 36    11.26989   -13.57445    11.30897   -13.82511    11.42227   -13.81431    11.38340   -13.56302
  3  1    11.15712   -12.71965    11.12038   -12.47185    11.00676   -12.48212    11.04301   -12.73040
  3  2    11.04341   -12.73028    11.00663   -12.47684    10.89288   -12.48740    10.92916   -12.74124
  3  3    10.92652   -12.73915    10.89056   -12.48769    10.77798   -12.49844    10.81340   -12.75014
  3  4    10.81382   -12.75267    10.77798   -12.49847    10.66310   -12.50979    10.69836   -12.76410
  3  5    10.69857   -12.76256    10.66372   -12.51086    10.54972   -12.52225    10.58397   -12.77392
  3  6    10.58245   -12.77376    10.54802   -12.52132    10.43407   -12.53309    10.46788   -12.78537
  3  7    10.46834   -12.78682    10.43452   -12.53298    10.32018   -12.54505    10.35336   -12.79861
  3  8    10.35396   -12.79890    10.32085   -12.54630    10.20683   -12.55860    10.23931   -12.81079
  3  9    10.23927   -12.81026    10.20667   -12.55728    10.09455   -12.56960    10.12652   -12.82205
  3 10    11.19653   -12.99573    11.16027   -12.73969    11.04713   -12.75039    11.08320   -13.00692
  3 11    11.07979   -13.00766    11.04418   -12.75411    10.93154   -12.76493    10.96694   -13.01884
  3 12    10.96704   -13.01907    10.93105   -12.76191    10.81622   -12.77310    10.85196   -13.03049
  3 13    10.85171   -13.02892    10.81634   -12.77372    10.70199   -12.78497    10.73709   -13.04025
  3 14    10.73515   -13.04139    10.69973   -12.78458    10.58579   -12.79597    10.62092   -13.05273
  3 15    10.62025   -13.05116    10.58546   -12.79655    10.47087   -12.80810    10.50534   -13.06250
  3 16    10.50479   -13.06205    10.47039   -12.80793    10.35604   -12.81964    10.39011   -13.07341
  3 17    10.39057   -13.07468    10.35642   -12.82063    10.24205   -12.83246    10.27588   -13.08603
  3 18    10.27531   -13.08748    10.24143   -12.83141    10.12897   -12.84308    10.16251   -13.09855
  3 19    11.08254   -13.00830    11.11730   -13.26242    11.23160   -13.25075    11.19699   -12.99716
  3 20    10.96876   -13.02039    11.00369   -13.27494    11.11641   -13.26341    11.08156   -13.00918
  3 21    10.85202   -13.03120    10.88712   -13.28681    11.00255   -13.27511    10.96751   -13.01970
  3 22    10.73696   -13.04266    10.77119   -13.29324    10.88584   -13.28178    10.85163   -13.03125
  3 23    10.62147   -13.05245    10.65672   -13.30828    10.77106   -13.29716    10.73583   -13.04124
  3 24    10.50551   -13.06652    10.54074   -13.32096    10.65476   -13.30968    10.61954   -13.05503
  3 25    10.39077   -13.07533    10.42627   -13.33286    10.54083   -13.32182    10.50532   -13.06392
  3 26    10.27592   -13.08827    10.31119   -13.34347    10.42602   -13.33256    10.39072   -13.07686
  3 27    10.16232   -13.09858    10.19732   -13.35284    10.31079   -13.34227    10.27572   -13.08739
  3 28    11.12099   -13.28604    11.15459   -13.53978    11.26462   -13.52788    11.23138   -13.27452
  3 29    11.00535   -13.29741    11.03933   -13.55177    11.15381   -13.53972    11.12021   -13.28564
  3 30    10.88969   -13.30785    10.92408   -13.56288    11.03968   -13.55103    11.00566   -13.29616
  3 31    10.77440   -13.31947    10.80943   -13.57566    10.92481   -13.56410    10.89016   -13.30795
  3 32    10.65979   -13.33051    10.69526   -13.58704    10.80952   -13.57592    10.77442   -13.31931
  3 33    10.54374   -13.34396    10.57919   -13.59731    10.69378   -13.58640    10.65867   -13.33282
  3 34    10.42854   -13.35300    10.46435   -13.60675    10.57920   -13.59613    10.54369   -13.34201
  3 35    10.31424   -13.36364    10.35027   -13.61696    10.46416   -13.60675    10.42840   -13.35293
  3 36    10.20060   -13.37540    10.23674   -13.62752    10.34632   -13.61809    10.31041   -13.36536
  4  1    13.07810   -11.74582    13.03373   -11.49771    12.92439   -11.51043    12.96831   -11.75901
  4  2    12.96326   -11.75891    12.91967   -11.51166    12.80588   -11.52518    12.84896   -11.77279
  4  3    12.84734   -11.77168    12.80439   -11.52459    12.69003   -11.53841    12.73244   -11.78573
  4  4    12.73074   -11.78549    12.68816   -11.53818    12.57433   -11.55228    12.61635   -11.79970
  4  5    12.61553   -11.79897    12.57410   -11.55367    12.45957   -11.56800    12.50042   -11.81328
  4  6    12.50032   -11.81207    12.45932   -11.56681    12.34420   -11.58168    12.38459   -11.82680
  4  7    12.38479   -11.82734    12.34458   -11.58248    12.23065   -11.59742    12.27024   -11.84202
  4  8    12.26961   -11.84202    12.23000   -11.59739    12.11578   -11.61253    12.15476   -11.85677
  4  9    12.15471   -11.85585    12.11601   -11.61272    12.00320   -11.62799    12.04128   -11.87060
  4 10    13.12560   -12.02070    13.08252   -11.77061    12.97164   -11.78391    13.01458   -12.03449
  4 11    13.01047   -12.03508    12.96756   -11.78467    12.85270   -11.79857    12.89540   -12.04932
  4 12    12.89474   -12.04752    12.85211   -11.79838    12.73671   -11.81251    12.77911   -12.06187
  4 13    12.77887   -12.06193    12.73679   -11.81323    12.62158   -11.82752    12.66342   -12.07631
  4 14    12.66245   -12.07447    12.62109   -11.82876    12.50620   -11.84305    12.54728   -12.08872
  4 15    12.54678   -12.09057    12.50518   -11.84208    12.39080   -11.85649    12.43210   -12.10479
  4 16    12.43060   -12.10379    12.38931   -11.85534    12.27429   -11.87003    12.31526   -12.11816
  4 17    12.31323   -12.11580    12.27283   -11.87112    12.16081   -11.88548    12.20088   -12.12972
  4 18    12.19995   -12.13080    12.15978   -11.88496    12.04693   -11.89942    12.08675   -12.14469
  4 19    13.01415   -12.03926    13.05619   -12.29005    13.16786   -12.27571    13.12590   -12.02534
  4 20    12.89666   -12.05374    12.93870   -12.30414    13.05294   -12.28961    13.01097   -12.03951
  4 21    12.78001   -12.06798    12.82220   -12.31937    12.93768   -12.30486    12.89555   -12.05365
  4 22    12.66631   -12.08223    12.70836   -12.33302    12.82182   -12.31889    12.77982   -12.06815
  4 23    12.54791   -12.09708    12.59007   -12.34765    12.70580   -12.33336    12.66365   -12.08269
  4 24    12.43165   -12.11132    12.47390   -12.36102    12.58990   -12.34679    12.54764   -12.09686
  4 25    12.31622   -12.12566    12.35812   -12.37448    12.47352   -12.36046    12.43159   -12.11126
  4 26    12.20206   -12.13971    12.24396   -12.38727    12.35826   -12.37360    12.31630   -12.12555
  4 27    12.08769   -12.15404    12.12921   -12.40030    12.24246   -12.38692    12.20086   -12.14004
  4 28    13.05966   -12.31735    13.10027   -12.56585    13.21249   -12.55094    13.17226   -12.30281
  4 29    12.94295   -12.33133    12.98366   -12.57941    13.09782   -12.56456    13.05747   -12.31672
  4 30    12.82722   -12.34533    12.86864   -12.59524    12.98315   -12.58066    12.94207   -12.33086
  4 31    12.71226   -12.36015    12.75385   -12.60809    12.86784   -12.59384    12.82661   -12.34589
  4 32    12.59671   -12.37568    12.63824   -12.62135    12.75172   -12.60746    12.71053   -12.36167
  4 33    12.47966   -12.38802    12.52198   -12.63559    12.63636   -12.62190    12.59437   -12.37411
  4 34    12.36408   -12.40208    12.40657   -12.64883    12.52053   -12.63537    12.47832   -12.38824
  4 35    12.24900   -12.41649    12.29132   -12.66099    12.40476   -12.64805    12.36269   -12.40305
  4 36    12.13491   -12.42961    12.17738   -12.67371    12.28959   -12.66116    12.24732   -12.41644
  5  1    12.06564   -11.84015    12.02491   -11.59379    11.91198   -11.60589    11.95224   -11.85274
  5  2    11.95207   -11.85173    11.91205   -11.60630    11.79874   -11.61868    11.83825   -11.86447
  5  3    11.83761   -11.86570    11.79803   -11.61931    11.68384   -11.63207    11.72288   -11.87869
  5  4    11.72253   -11.87849    11.68302   -11.62932    11.56907   -11.64237    11.60802   -11.89166
  5  5    11.60682   -11.89221    11.56778   -11.64182    11.45351   -11.65508    11.49196   -11.90545
  5  6    11.49195   -11.90549    11.45319   -11.65463    11.33916   -11.66831    11.37731   -11.91902
  5  7    11.37613   -11.91902    11.33824   -11.66787    11.22519   -11.68166    11.26246   -11.93253
  5  8    11.26184   -11.93176    11.22452   -11.68165    11.11155   -11.69559    11.14822   -11.94527
  5  9    11.14799   -11.94605    11.11135   -11.69624    10.99873   -11.71048    11.03472   -11.95974
  5 10    12.10997   -12.11521    12.07029   -11.86587    11.95657   -11.87846    11.99608   -12.12828
  5 11    11.99494   -12.12851    11.95562   -11.87984    11.84211   -11.89255    11.88122   -12.14156
  5 12    11.88038   -12.14196    11.84064   -11.89008    11.72632   -11.90304    11.76584   -12.15515
  5 13    11.76553   -12.15512    11.72622   -11.90404    11.61118   -11.91720    11.65024   -12.16837
  5 14    11.64935   -12.16665    11.61025   -11.91532    11.49582   -11.92856    11.53464   -12.17983
  5 15    11.53409   -12.18097    11.49543   -11.93014    11.38068   -11.94355    11.41906   -12.19419
  5 16    11.41894   -12.19485    11.38020   -11.94216    11.26574   -11.95564    11.30416   -12.20799
  5 17    11.30357   -12.20637    11.26528   -11.95463    11.15156   -11.96816    11.18953   -12.21946
  5 18    11.18788   -12.22024    11.14995   -11.96725    11.03885   -11.98051    11.07652   -12.23300
  5 19    11.99688   -12.13428    12.03531   -12.38356    12.14929   -12.36991    12.11096   -12.12108
  5 20    11.88369   -12.14684    11.92238   -12.39719    12.03518   -12.38381    11.99658   -12.13378
  5 21    11.76689   -12.16006    11.80566   -12.41050    11.91984   -12.39714    11.88114   -12.14688
  5 22    11.65104   -12.17303    11.68987   -12.42373    11.80423   -12.41055    11.76545   -12.15990
  5 23    11.53501   -12.18422    11.57445   -12.43794    11.68922   -12.42481    11.64981   -12.17101
  5 24    11.41945   -12.19738    11.45913   -12.45106    11.57378   -12.43795    11.53410   -12.18405
  5 25    11.30476   -12.21084    11.34403   -12.46335    11.45907   -12.45051    11.41980   -12.19766
  5 26    11.18964   -12.22235    11.22914   -12.47511    11.34315   -12.46246    11.30362   -12.20920
  5 27    11.07615   -12.23639    11.11517   -12.48682    11.22507   -12.47490    11.18599   -12.22387
  5 28    12.03940   -12.41102    12.07607   -12.65478    12.18960   -12.64075    12.15332   -12.39737
  5 29    11.92446   -12.42269    11.96210   -12.67191    12.07629   -12.65809    12.03904   -12.40913
  5 30    11.80961   -12.43748    11.84756   -12.68586    11.96142   -12.67237    11.92386   -12.42414
  5 31    11.69401   -12.44866    11.73261   -12.69859    11.84670   -12.68529    11.80845   -12.43536
  5 32    11.57868   -12.46102    11.61792   -12.71265    11.73180   -12.69973    11.69291   -12.44797
  5 33    11.46292   -12.47426    11.50248   -12.72549    11.61621   -12.71285    11.57697   -12.46137
  5 34    11.34755   -12.48589    11.38755   -12.73701    11.50188   -12.72459    11.46217   -12.47309
  5 35    11.23301   -12.49947    11.27299   -12.74892    11.38535   -12.73706    11.34563   -12.48711
  5 36    11.11871   -12.50915    11.15883   -12.75832    11.26803   -12.74716    11.22813   -12.49738
  6  1    14.09615   -11.57980    14.04864   -11.32741    13.93533   -11.34122    13.98237   -11.59410
  6  2    13.98022   -11.59411    13.93295   -11.34037    13.81935   -11.35449    13.86609   -11.60861
  6  3    13.86520   -11.60890    13.81867   -11.35581    13.70349   -11.37036    13.74947   -11.62370
  6  4    13.74863   -11.62300    13.70255   -11.36915    13.58786   -11.38401    13.63336   -11.63798
  6  5    13.63070   -11.63877    13.58535   -11.38497    13.47168   -11.39992    13.51643   -11.65371
  6  6    13.51614   -11.65422    13.47110   -11.39982    13.35546   -11.41534    13.39987   -11.66959
  6  7    13.39950   -11.66949    13.35533   -11.41566    13.24043   -11.43137    13.28399   -11.68494
  6  8    13.28383   -11.68425    13.24069   -11.43279    13.12682   -11.44865    13.16934   -11.69973
  6  9    13.16832   -11.69979    13.12574   -11.44811    13.01209   -11.46414    13.05401   -11.71528
  6 10    14.14640   -11.85564    14.09982   -11.60042    13.98517   -11.61487    14.03158   -11.87057
  6 11    14.02987   -11.87079    13.98338   -11.61426    13.86874   -11.62882    13.91502   -11.88570
  6 12    13.91467   -11.88599    13.86826   -11.62887    13.75522   -11.64335    13.80140   -11.90068
  6 13    13.79813   -11.89740    13.75312   -11.64654    13.63831   -11.66141    13.68305   -11.91233
  6 14    13.68095   -11.91323    13.63566   -11.65933    13.52064   -11.67431    13.56564   -11.92814
  6 15    13.56405   -11.93172    13.51867   -11.67518    13.40407   -11.69033    13.44914   -11.94667
  6 16    13.44769   -11.94609    13.40253   -11.68976    13.28858   -11.70494    13.33343   -11.96097
  6 17    13.33140   -11.96169    13.28676   -11.70655    13.17384   -11.72166    13.21814   -11.97633
  6 18    13.21635   -11.97639    13.17214   -11.72101    13.05983   -11.73612    13.10369   -11.99092
  6 19    14.03287   -11.87145    14.07809   -12.12634    14.19146   -12.11108    14.14634   -11.85663
  6 20    13.91663   -11.88781    13.96199   -12.14233    14.07672   -12.12708    14.03145   -11.87287
  6 21    13.79876   -11.90105    13.84453   -12.15820    13.96083   -12.14285    13.91513   -11.88588
  6 22    13.68332   -11.91778    13.72871   -12.17314    13.84342   -12.15819    13.79808   -11.90287
  6 23    13.56558   -11.93309    13.61108   -12.18818    13.72745   -12.17313    13.68198   -11.91795
  6 24    13.44960   -11.94607    13.49571   -12.20331    13.61033   -12.18854    13.56422   -11.93106
  6 25    13.33424   -11.96285    13.37943   -12.21648    13.49363   -12.20200    13.44841   -11.94799
  6 26    13.21772   -11.97626    13.26310   -12.22971    13.37768   -12.21533    13.33225   -11.96137
  6 27    13.10268   -11.99111    13.14804   -12.24526    13.26210   -12.23110    13.21665   -11.97631
  6 28    14.08040   -12.14738    14.12469   -12.40295    14.23891   -12.38710    14.19503   -12.13192
  6 29    13.96433   -12.16298    14.00853   -12.41698    14.12386   -12.40139    14.08005   -12.14765
  6 30    13.84844   -12.17823    13.89327   -12.43344    14.00872   -12.41801    13.96428   -12.16292
  6 31    13.73260   -12.19480    13.77771   -12.44929    13.89210   -12.43432    13.84736   -12.17983
  6 32    13.61605   -12.20831    13.66176   -12.46430    13.77647   -12.44954    13.73111   -12.19341
  6 33    13.49858   -12.22661    13.54411   -12.47921    13.66022   -12.46460    13.61502   -12.21174
  6 34    13.38243   -12.23946    13.42868   -12.49329    13.54411   -12.47904    13.49816   -12.22481
  6 35    13.26753   -12.25438    13.31337   -12.50485    13.42722   -12.49117    13.38163   -12.24018
  6 36    13.15100   -12.26648    13.19762   -12.51964    13.31123   -12.50635    13.26486   -12.25257
  7  1    10.03505   -11.97425    10.00131   -11.72295     9.88970   -11.73225     9.92295   -11.98403
  7  2     9.92253   -11.98444     9.88928   -11.73281     9.77580   -11.74257     9.80853   -11.99457
  7  3     9.80860   -11.99364     9.77601   -11.74267     9.66252   -11.75265     9.69457   -12.00386
  7  4     9.69407   -12.00272     9.66207   -11.75192     9.54870   -11.76220     9.58013   -12.01312
  7  5     9.57697   -12.01572     9.54549   -11.76348     9.43551   -11.77371     9.46641   -12.02593
  7  6     9.46565   -12.02533     9.43469   -11.77436     9.32118   -11.78534     9.35154   -12.03615
  7  7     9.35126   -12.03448     9.32140   -11.78609     9.20831   -11.79718     9.23757   -12.04529
  7  8     9.23763   -12.04592     9.20798   -11.79517     9.09617   -11.80635     9.12521   -12.05669
  7  9     9.12423   -12.05840     9.09586   -11.81309     8.98407   -11.82452     9.01186   -12.06932
  7 10    10.07045   -12.24810    10.03783   -11.99430     9.92479   -12.00417     9.95722   -12.25846
  7 11     9.95722   -12.25969     9.92486   -12.00540     9.81245   -12.01536     9.84460   -12.27001
  7 12     9.84309   -12.26909     9.81079   -12.01472     9.69709   -12.02498     9.72916   -12.27958
  7 13     9.72908   -12.27962     9.69710   -12.02484     9.58361   -12.03518     9.61535   -12.29005
  7 14     9.61435   -12.28867     9.58265   -12.03480     9.46948   -12.04527     9.50091   -12.29910
  7 15     9.49638   -12.30144     9.46488   -12.04625     9.35450   -12.05651     9.38570   -12.31149
  7 16     9.38497   -12.31196     9.35385   -12.05785     9.24166   -12.06846     9.27248   -12.32225
  7 17     9.27049   -12.32236     9.23949   -12.06713     9.12671   -12.07789     9.15740   -12.33267
  7 18     9.15725   -12.33086     9.12710   -12.07904     9.01462   -12.08979     9.04444   -12.34102
  7 19     9.95847   -12.26191     9.98931   -12.51152    10.10127   -12.50072    10.07052   -12.25157
  7 20     9.84391   -12.26921     9.87561   -12.52514     9.98871   -12.51434     9.95709   -12.25875
  7 21     9.72945   -12.28084     9.76101   -12.53541     9.87516   -12.52464     9.84366   -12.27026
  7 22     9.61458   -12.29160     9.64596   -12.54620     9.76043   -12.53567     9.72910   -12.28113
  7 23     9.50011   -12.30180     9.53169   -12.55603     9.64593   -12.54556     9.61438   -12.29125
  7 24     9.38523   -12.31162     9.41718   -12.56563     9.53024   -12.55529     9.49830   -12.30108
  7 25     9.27151   -12.32495     9.30269   -12.57533     9.41673   -12.56520     9.38555   -12.31447
  7 26     9.15895   -12.33261     9.19085   -12.58698     9.30264   -12.57714     9.27072   -12.32230
  7 27     9.04523   -12.34477     9.07633   -12.59398     9.18888   -12.58433     9.15774   -12.33452
  7 28     9.99157   -12.53500    10.02180   -12.78798    10.13273   -12.77684    10.10288   -12.52427
  7 29     9.87763   -12.54600     9.90747   -12.79388    10.01999   -12.78283     9.99052   -12.53523
  7 30     9.76297   -12.55607     9.79399   -12.80986     9.90814   -12.79893     9.87750   -12.54531
  7 31     9.64898   -12.56614     9.68039   -12.82000     9.79356   -12.80945     9.76252   -12.55562
  7 32     9.53414   -12.57708     9.56556   -12.82827     9.67921   -12.81798     9.64816   -12.56671
  7 33     9.42025   -12.58726     9.45234   -12.84068     9.56526   -12.83066     9.53349   -12.57701
  7 34     9.30586   -12.59793     9.33818   -12.85035     9.45040   -12.84074     9.41838   -12.58795
  7 35     9.19209   -12.60658     9.22454   -12.85777     9.33712   -12.84845     9.30495   -12.59677
  7 36     9.07944   -12.61784     9.11140   -12.86404     9.22282   -12.85523     9.19111   -12.60844
  8  1    11.01096   -11.65601    10.97306   -11.40633    10.86020   -11.41733    10.89762   -11.66750
  8  2    10.89772   -11.66783    10.86032   -11.41753    10.74676   -11.42894    10.78364   -11.67962
  8  3    10.78302   -11.67698    10.74656   -11.42887    10.63270   -11.44050    10.66862   -11.68885
  8  4    10.66896   -11.68955    10.63275   -11.44000    10.51859   -11.45200    10.55423   -11.70167
  8  5    10.55440   -11.70372    10.51850   -11.45111    10.40425   -11.46333    10.43957   -11.71592
  8  6    10.43996   -11.71607    10.40466   -11.46461    10.29086   -11.47715    10.32556   -11.72847
  8  7    10.32544   -11.72853    10.29094   -11.47750    10.17850   -11.49010    10.21239   -11.74086
  8  8    10.21089   -11.73926    10.17725   -11.49027    10.06503   -11.50314    10.09806   -11.75173
  8  9    10.09737   -11.75337    10.06394   -11.50180     9.95255   -11.51487     9.98536   -11.76591
  8 10    11.05090   -11.92917    11.01435   -11.67801    10.90091   -11.68955    10.93729   -11.94122
  8 11    10.93711   -11.94239    10.90070   -11.69057    10.78676   -11.70230    10.82296   -11.95447
  8 12    10.82300   -11.95315    10.78651   -11.69966    10.67208   -11.71165    10.70834   -11.96537
  8 13    10.70860   -11.96703    10.67226   -11.71265    10.55761   -11.72478    10.59369   -11.97925
  8 14    10.59359   -11.97901    10.55736   -11.72380    10.44258   -11.73604    10.47853   -11.99120
  8 15    10.47790   -11.98865    10.44250   -11.73695    10.32836   -11.74922    10.36346   -12.00074
  8 16    10.36325   -12.00357    10.32758   -11.74835    10.21414   -11.76069    10.24950   -12.01559
  8 17    10.24882   -12.01582    10.21338   -11.76116    10.10046   -11.77357    10.13555   -12.02775
  8 18    10.13526   -12.02770    10.10044   -11.77350     9.98759   -11.78601    10.02207   -12.03961
  8 19    10.93785   -11.94374    10.97353   -12.19753    11.08698   -12.18501    11.05140   -11.93168
  8 20    10.82362   -11.95419    10.85973   -12.20986    10.97336   -12.19743    10.93734   -11.94210
  8 21    10.70899   -11.96752    10.74497   -12.22218    10.85898   -12.20989    10.82306   -11.95543
  8 22    10.59396   -11.97999    10.62989   -12.23476    10.74430   -12.22255    10.70842   -11.96784
  8 23    10.47930   -11.99089    10.51553   -12.24679    10.62859   -12.23485    10.59239   -11.97886
  8 24    10.36347   -12.00330    10.39992   -12.25839    10.51461   -12.24632    10.47816   -11.99098
  8 25    10.24933   -12.01665    10.28507   -12.26771    10.39973   -12.25589    10.36398   -12.00447
  8 26    10.13546   -12.02721    10.17174   -12.28180    10.28554   -12.27018    10.24922   -12.01510
  8 27    10.02241   -12.03930    10.05843   -12.29306    10.17136   -12.28174    10.13529   -12.02736
  8 28    10.97609   -12.21831    11.01028   -12.46868    11.12343   -12.45562    11.08962   -12.20566
  8 29    10.86183   -12.23018    10.89666   -12.48305    11.01045   -12.47029    10.97601   -12.21770
  8 30    10.74736   -12.24224    10.78245   -12.49409    10.89621   -12.48164    10.86150   -12.22993
  8 31    10.63240   -12.25479    10.66822   -12.50871    10.78284   -12.49635    10.74740   -12.24245
  8 32    10.51744   -12.26672    10.55363   -12.52076    10.66829   -12.50875    10.63246   -12.25459
  8 33    10.40275   -12.27857    10.43927   -12.53229    10.55383   -12.52065    10.51764   -12.26668
